33	πολλοῖς σὺν κτερέεσσι πυρῆς ἐπέβησαν ὁμοίης,
34	καί κεν ἕνα χρύσειον ἐς ὀστέα κρωσσὸν ἁπάντων
35	λέξαντες κατέθαψαν, ὅθι πρῶτον γενόμεσθα.
36	νῦν δ’ οἳ μὲν Θήβην ἱπποτρόφον ἐνναίουσιν
37	Ἀονίου πεδίοιο βαθεῖαν βῶλον ἀροῦντες·
38	αὐτὰρ ἐγὼ Τίρυνθα κάτα κραναὴν πόλιν Ἥρης
39	πολλοῖσιν δύστηνος ἰάπτομαι ἄλγεσιν ἦτορ
40	αἰὲν ὁμῶς· δακρύων δὲ παρεστί μοι οὐδ’ ἴ ἐρωή. 
41	ἀλλὰ πόσιν μὲν ὁρῶ παῦρον χρόνον ὀφθαλμοῖσιν
42	οἴκῳ ἐν ἡμετέρῳ· πολέων γάρ οἱ ἔργον ἑτοῖμον
43	μόχθων, τοὺς ἐπὶ γαῖαν ἀλώμενος ἠδὲ θάλασσαν
44	μοχθίζει πέτρης ὅγ’ ἔχων νόον ἠὲ σιδήρου
45	καρτερὸν ἐν στήθεσσι· σὺ δ’ ἠύτε λείβεαι ὕδωρ,
46	νύκτας τε κλαίουσα καὶ ἐκ Διὸς ἤμαθ’ ὁπόσσα.
47	ἄλλος μὰν οὐκ ἄν τις ἐϋφρήναι με παραστὰς
48	κηδεμόνων· οὐ γάρ σφε δόμων κατὰ τεῖχος ἐέργει·
49	καὶ λίην πάντες γε πέρην πιτυώδεος Ἰσθμοῦ
50	ναίουσ’ , οὐδέ μοί ἐστι πρὸς ὅντινά κε βλέψασα 
51	οἷα γυνὴ πανάποτμος ἀναψύξαιμι φίλον κῆρ,
52	νόσφι γε δὴ Πύρρης συνομαίμονος· ἣ δὲ καὶ αὐτὴ
53	ἀμφὶ πόσει σφετέρῳ πλέον ἄχνυται Ἰφικλῆι,
54	σῷ υἱεῖ· πάντων γὰρ ὀϊζυρώτατα τέκνα
55	γείνασθαί σε θεῷ τε καὶ ἀνέρι θνητῷ ἔολπα.
56	ὣς ἄρ’ ἔφη· τὰ δέ οἱ θαλερώτερα δάκρυα μήλων
57	κόλπον ἐς ἱμερόεντα κατὰ βλεφάρων ἐχέοντο,
58	μνησαμένῃ τέκνων τε καὶ ὧν μετέπειτα τοκήων.
59	ὣς δ’ αὔτως δακρύοισι παρήϊα λεύκ’ ἐδίαινεν
60	Ἀλκμήνη· βαρὺ δ’ ἥγε καὶ ἐκ θυμοῦ στενάχουσα 
61	μύθοισιν πυκινοῖσι φίλην νυὸν ὧδε μετηύδα·
62	δαιμονίη παίδων, τί νύ τοι φρεσὶν ἔμπεσε τοῦτο
63	πευκαλίμαις; πῶς ἄμμ’ ἐθέλεις ὀροθυνέμεν ἄμφω
64	κήδἐ ἄλαστα λέγουσα; τὰ δ’ οὐ νῦν πρῶτα κέκλαυται.
65	ἢ οὐκ ἅλις, οἷς ἐχόμεσθα τὸ δεύτατον αἰὲν ἐπ’ ἦμαρ
66	γινομένοις; μάλα μέν γε φιλοθρηνής κέ τις εἴη,
67	ὅστις ἀριθμήσειεν ἐφ’ ἡμετέροις ἀχέεσσι.
68	θάρσει· οὐ τοιῆσδ’ ἐκυρήσαμεν ἐκ θεοῦ αἴσης.
69	καὶ δ’ αὐτὴν ὁρόω σε φίλον τέκος ἀτρύτοισιν
70	ἄλγεσι μοχθίζουσαν. ἐπιγνώμων δέ τοί εἰμι 
71	ἀσχαλάαν, ὅτε δή γε καὶ εὐφροσύνης κόρος ἐστί·
72	καί σε μάλ’ ἐκπάγλως ὀλοφύρομαι ἠδ’ ἐλεαίρω,
73	οὕνεκεν ἡμετέροιο λυγροῦ μετὰ δαίμονος ἔσχες,
74	ὅσθ’ ἡμῖν ἐφύπερθε κάρης βαρὺς αἰωρεῖται.
75	ἴστω γὰρ Κούρη τε καὶ εὐέανος Δημήτηρ,
76	ἅς κε μέγα βλαφθείς τις ἑκὼν ἐπίορκον ὀμόσσαι
77	δυσμενέων, μηθέν σε χερειότερον φρεσὶν ᾗσι
78	στέργειν ἢ εἴπερ μοι ὑπὲκ νηδυιόφιν ἦλθες
79	καί μοι τηλυγέτη ἐνὶ δώμασι παρθένος ἦσθα.
80	οὐδ’ αὐτήν γέ νυ πάμπαν ἔολπά σε τοῦτό γε λήθειν. 
81	τῷ μή μ’ ἐξείπῃς ποτ̓, ἐμὸν θάλος, ὥς σευ ἀκηδέω,
82	μηδ’ εἴ κ’ ἠϋκόμου Νιόβης πυκινώτερα κλαίω.
83	οὐδ’ ὣς γὰρ νεμεσητὸν ὑπὲρ τέκνου γοάασθαι
84	μητέρι δυσπαθέοντος· ἐπεὶ δέκα μῆνας ἔκαμνον
85	πρὶν καί πέρ τ’ ἰδέειν μιν, ἐμῷ ὑπὸ ἥπατ’ ἔχουσα,
86	καί με πυλάρταο σχεδὸν ἤγαγεν Αἰδωνῆος·
87	ὧδέ ἑ δυστοκέουσα κακὰς ὠδῖνας ἀνέτλην.
88	νῦν δέ μοι οἴχεται οἶος ἐπ’ ἀλλοτρίης νέον ἆθλον
89	ἐκτελέων· οὐδ’ οἶδα δυσάμμορος, εἴτε μιν αὖτις
90	ἐνθάδε νοστήσανθ’ ὑποδέξομαι, εἴτε καὶ οὐκί. 
91	πρὸς δ’ ἔτι μ’ ἐπτοίησε διὰ γλυκὺν αἰνὸς ὄνειρος
92	ὕπνον· δειμαίνω δὲ παλιγκοτον ὄψιν ἰδοῦσα
93	ἐκπάγλως, μή μοί τι τέκνοις ἀποθύμιον ἔρδοι.
94	εἴσατο γάρ μοι ἔχων μακέλην εὐεργέα χερσὶ
95	παῖς ἐμὸς ἀμφοτέρῃσι, βίη Ἡρακληείη·
96	τῇ μεγάλην ἐλάχαινε δεδεγμένος ὡς ἐπὶ μισθῷ
97	τάφρον τηλεθάοντος ἐπ’ ἐσχατιῇ τινος ἀγροῦ,
98	γυμνὸς ἄτερ χλαίνης τε καὶ εὐμίτροιο χιτῶνος.
99	αὐτὰρ ἐπειδὴ παντὸς ἀφίκετο πρὸς τέλος ἔργου
100	καρτερὸν οἰνοφόροιο πονεύμενος ἕρκος ἀλωῆς, 
101	ἤτοι ὃ λίστρον ἔμελλεν ἐπὶ προύχοντος ἐρείσας
102	ἀνδήρου καταδῦναι, ἃ καὶ πάρος εἵματα ἕστο·
103	ἐξαπίνης δ’ ἀνελάμψεν ὑπὲρ καπέτοιο βαθείης
104	πῦρ ἄμοτον, περὶ δ’ αὐτὸν ἀθέσφατος εἰλεῖτο φλόξ.
105	αὐτὰρ ὅγ’ αἰὲν ὄπισθε θοοῖς ἀνεχάζετο ποσσίν,
106	ἐκφυγέειν μεμαὼς ὀλοὸν μένος Ἡφαίστοιο·
107	αἰεὶ δὲ προπάροιθεν ἑοῦ χροὸς ἠΰτε γέρρον
108	νώμασκεν μακέλην· περὶ δ’ ὄμμασιν ἔνθα καὶ ἔνθα
109	πάπταινεν, μὴ δή μιν ἐπιφλέξει δήιον πῦρ.
110	τῷ μὲν ἀοσσῆσαι λελιημένος, ὥς μοι ἔϊκτο, 
111	Ἰφικλέης μεγάθυμος ἐπ’ οὔδεϊ κάππεσ’ ὀλισθὼν
112	πρὶν ἐλθεῖν, οὐδ’ ὀρθὸς ἀναστῆναι δύνατ’ αὖτις,
113	ἀλλ’ ἀστεμφὲς ἔκειτο, γέρων ὡσείτ’ ἀμενηνός,
114	ὅντε καὶ οὐκ ἐθέλοντα βιήσατο γῆρας ἀτερπὲς
115	καππεσέειν· κεῖται δ’ ὅγ’ ἐπὶ χθονὸς ἔμπεδον αὔτως,
116	εἰσόκε τις χειρός μιν ἀνειρύσσῃ παριόντων
117	αἰδεσθεὶς ὄπιδα προτέρην πολιοῖο γενείου.
118	ὣς ἐν γῇ λελίαστο σακεσπάλος Ἰφικλείης·
119	αὐτὰρ ἐγὼ κλαίεσκον ἀμηχανέοντας ὁρῶσα
120	παῖδας ἐμούς, μέχρι δή μοι ἀπέσσυτο νήδυμος ὕπνος 
121	ὀφθαλμῶν, ἠὼς δὲ παραυτίκα φαινόλις ἦλθε.
122	τοῖα, φίλη, μοι ὄνειρα διὰ φρένας ἐπτοίησαν
123	παννυχίῃ· τὰ δὲ πάντα πρὸς Εὐρυσθῆα τρέποιτο
124	οἴκου ἄφ’ ἡμετέροιο, γένοιτο δὲ μάντις ἐκείνῳ
125	θυμὸς ἐμός, μηδ’ ἄλλο παρὲκ τελέσειέ τι δαίμων.
